ISBN	Last Target	Last Attempted	Fail Count	Last Error
9780001015227	ashalumni	2026-03-03T20:58:36+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780001015234	ashalumni	2026-03-03T20:58:43+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780001335813	ashalumni	2026-03-03T20:58:51+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780001982925	ashalumni	2026-03-03T20:58:53+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005289	ashalumni	2026-03-03T20:58:57+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005401	ashalumni	2026-03-03T20:58:59+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005425	ashalumni	2026-03-03T20:59:02+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005531	ashalumni	2026-03-03T20:59:04+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005579	ashalumni	2026-03-03T20:59:05+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005647	ashalumni	2026-03-03T20:59:06+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005654	ashalumni	2026-03-03T20:59:08+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005661	ashalumni	2026-03-03T20:59:09+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005807	ashalumni	2026-03-03T20:59:11+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005838	ashalumni	2026-03-03T20:59:12+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005845	ashalumni	2026-03-03T20:59:14+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005869	ashalumni	2026-03-03T20:59:15+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005890	ashalumni	2026-03-03T20:59:17+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002005906	ashalumni	2026-03-03T20:59:18+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002006002	ashalumni	2026-03-03T20:59:19+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002006057	ashalumni	2026-03-03T20:59:21+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: [WinError 10054] An existing connection was forcibly closed by the remote host ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002006071	ashalumni	2026-03-03T20:59:22+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: [WinError 10054] An existing connection was forcibly closed by the remote host ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002006101	ashalumni	2026-03-03T20:59:23+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002006262	ashalumni	2026-03-03T20:59:25+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002006309	ashalumni	2026-03-03T20:59:26+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002006569	ashalumni	2026-03-03T20:59:28+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002006897	ashalumni	2026-03-03T20:59:31+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002006903	ashalumni	2026-03-03T20:59:33+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007023	ashalumni	2026-03-03T20:59:34+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007054	ashalumni	2026-03-03T20:59:35+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007146	ashalumni	2026-03-03T20:59:37+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007184	ashalumni	2026-03-03T20:59:38+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007207	ashalumni	2026-03-03T20:59:39+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007238	ashalumni	2026-03-03T20:59:40+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007245	ashalumni	2026-03-03T20:59:42+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007269	ashalumni	2026-03-03T20:59:44+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007283	ashalumni	2026-03-03T20:59:45+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: [WinError 10054] An existing connection was forcibly closed by the remote host ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007436	ashalumni	2026-03-03T20:59:48+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007603	ashalumni	2026-03-03T20:59:50+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007641	ashalumni	2026-03-03T20:59:52+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007818	ashalumni	2026-03-03T20:59:55+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007832	ashalumni	2026-03-03T20:59:57+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007849	ashalumni	2026-03-03T20:59:58+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007887	ashalumni	2026-03-03T20:59:59+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007931	ashalumni	2026-03-03T21:00:01+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: [WinError 10054] An existing connection was forcibly closed by the remote host ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007993	ashalumni	2026-03-03T21:00:03+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002008136	ashalumni	2026-03-03T21:00:05+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002008310	ashalumni	2026-03-03T21:00:07+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
